微博内容,发布者名称,发布时间以及设备,发布者主页
#拼多多回应六万人砍价不成功#大家好啊关于这几天直播参加拼多多砍一刀活动的事情热度比较高很多网友有疑问作为当事人我来讲一下事实是什么样就是什么样；1网上有说有6万人参与砍单，有没有这么多呢？大概率是没有，因为当时同时在看直播的观众是6~7万，不可能每个人都参与，但至少几千人我​展开c,大圣书斋,23分钟前 来自被偷的手机Android,https://weibo.com/2341771593?refer_flag=1001030103_
【#拼多多回应六万人砍价不成功#：不实未来将完善活动流程】#拼多多回应来了#游戏主播@超级小桀直播参与拼多多的砍价免费领手机的活动，号召粉丝一起参与，直播间六万人在线两小时内没砍下来，引发热议。#全网等拼多多一个回应#。对此，拼多多向新浪科技回应称“未砍成功”不实，活动信息显示，该博​展开c,北京Fund,23分钟前 来自微博视频号,https://weibo.com/3821861152?refer_flag=1001030103_
"#同花顺要闻#【飙涨2.2万亿！中概股4天翻倍，海外做空者最惨一夜归零！高盛提出""超配""中国，外资机构集体转看多】北京时间3月18日晚间，中美两国元首视频通话。中概股美股则延续大涨势头，滴滴飙升60%、知乎大涨55%，成为全球股市中最抢眼的明星。据券商中国记者统计，自3月15日以来，中概股美股4个​展开c",同花顺,23分钟前 来自新版微博weibo.com,https://weibo.com/1776830283?refer_flag=1001030103_
#拼多多回应六万人砍价不成功#用过拼多多的用户感觉有些物品是真便宜，某些物品质量是真差。还每天推送些天气一打开就是拼多多页面是真不能忍，就因为这直接给卸了。关于砍价砍了好几次没一次成功，每次差1分，或者可以提现了就不能操作了，哎。不过也确实有人砍价成功。所以这个砍价成功是靠什么来的​展开c,晨哥陪我看小爽,24分钟前 来自荣耀20,https://weibo.com/5554877282?refer_flag=1001030103_
#拼多多回应六万人砍价不成功#【#拼多多回应六万人砍价不成功#：不实未来将完善活动流程】#拼多多回应来了#游戏主播@超级小桀直播参与拼多多的砍价免费领手机的活动，号召粉丝一起参与，直播间六万人在线两小时内没砍下来，引发热议。#全网等拼多多一个回应#。对此，拼多多向新浪科技回应称“未砍成​展开c,广州狠美,24分钟前 来自微博视频号,https://weibo.com/6871581439?refer_flag=1001030103_
#全网等的拼多多回应来了#【几万人砍价不成功？拼多多回应：砍价成功，商品已送达】#拼多多回应六万人砍价不成功#3月17日，一名游戏主播“超级小桀”在直播间发起拼多多“砍一刀”换手机的活动。称号召几万人帮砍到小数点后6位，耗时两个多小时未能砍价成功。针对此事，目前拼多多方发文回应。Via第​展开c,莆田网事,25分钟前 来自微博视频号,https://weibo.com/2835872824?refer_flag=1001030103_
#拼多多回应六万人砍价不成功#拼夕夕不想多说了好吧！就真的把用户的智商按在地上摩擦，干的正事吧，用罗翔老师的话说，就算你没有违法，但是你有违道德，中华优良传统美德呢？还要扭曲事实，真的有意思果然吗？资本的力量可以为所欲为？别人是有录像的，有证据的，你给我们说成功了？这又是把我们大众​展开c,小小平民音,25分钟前 来自小米10,https://weibo.com/6108195642?refer_flag=1001030103_
偷税漏税要么就都查了，查了之后统一指定标准，轻的怎么处罚，重的怎么处罚，可以说制定禁止令，三年不能出现在大众面前，就像制定法律那样，劣迹艺人也得有标准，还能总是抓典型警告，过段时间再抓典型嘛，就该全查不能一棍子打死，就说是素人都有分享动态的权利吧！​展开c,嘎卡子,25分钟前 来自荣耀V204800万3D相机,https://weibo.com/5876941943?refer_flag=1001030103_
#拼多多回应六万人砍价不成功#拼多多这是发现事情闹大了，当晚给主播发了个券，然后说没砍成不实？只要看了超级小桀的视频的人都不会这样说吧事情闹大了补发一张券就叫砍成功了？真正参与应该没有6w，并多多只显示最近助力的三十个。当时直播间有几万的贵宾（付费观众），路人观众不知多少。然后主播​展开c,小仙儿兔子,26分钟前 来自微博搜索,https://weibo.com/6529796840?refer_flag=1001030103_
#拼多多回应六万人砍价不成功#不实未来将完善活动流程你品，你细细的品！好友叫你砍一刀，你友情帮忙，你以为你砍的是人情世故，其实是规则算法；看完这一刀还有9999刀等着砍，砍完这9999刀还有5张卡等着集……但不得不感叹PDD模式的神奇，我一个朋友和女朋友分手一年多，有一天前女友竟然​展开c,爱吃的筱莜,26分钟前 来自iPhone客户端,https://weibo.com/7552592778?refer_flag=1001030103_
要珍惜每一个为你做饭的人，今天亲自下厨，又想到了以前，亲自下厨为某人做饭的时候，那个时候需要做个宫保鸡丁，时间来不及，没有鸡胸肉，只有鸡腿了，就用刀把鸡腿上的肉刮下来，切成丁去炒。这个步骤是很难的，但也没啥用，一个事想成，光靠走心有用吗？其实还是得走点心的，可能在某件事​展开c,金竹村第一研究员,28分钟前 来自新版微博weibo.com,https://weibo.com/2976072564?refer_flag=1001030103_
#拼多多回应六万人砍价不成功#去年回家，看到我爸在拼多多上买的云南牙膏，一箱十几条，才几块钱，可以用好几年，就是刷完牙跟没刷一样，还买了云烟，一条也是才几块钱，有一天朋友来我家，我就把这个云烟拿出来准备给朋友抽，我妈立马制止了，说不要抽这个，这个是你爸在网上买的假烟，后来仔细一看，​展开c,虫子他舅,28分钟前,https://weibo.com/1237885932?refer_flag=1001030103_
#拼多多回应六万人砍价不成功#人博主有视频为证，多多还死鸭子嘴硬？感觉很像是后台操作的，从12点多直播开始砍，砍了几千人都不成功，下播两小时之后突然就成功了？我咋就那么不信呢？多多这是把自己往风口浪尖上推啊。还有完善活动流程是怎么完善？还有没有套路？还会有多少套路？这也​展开c,IT总司令,29分钟前 来自司令的Android,https://weibo.com/6083984625?refer_flag=1001030103_
#拼多多回应六万人砍价不成功#拼多多开了一个很坏很坏的头，一个毫无底线的企业。也让中国的法制倒退了十年。@美团现在也一样，同样个充满了欺诈，各种各样的活动抽奖，最后都是不了了之，因为只要相关部门不去管理，普通消费者根本没有办法知道实际是数据。@美团的团团拆盲盒活动，规则里面是十​展开c,余生安然有你在,29分钟前 来自iPhone客户端,https://weibo.com/6064204337?refer_flag=1001030103_
【#拼多多回应六万人砍价不成功#：不实未来将完善活动流程】#拼多多回应来了#游戏主播@超级小桀直播参与拼多多的砍价免费领手机的活动，号召粉丝一起参与，直播间六万人在线两小时内没砍下来，引发热议。#全网等拼多多一个回应#。对此，拼多多向新浪科技回应称“未砍成功”不实，活动信息显示，该博​展开c,东莞商业,29分钟前 来自微博视频号,https://weibo.com/6335144398?refer_flag=1001030103_
#拼多多回应六万人砍价不成功#第一次见自己关注的主播整活竟然整出这么大新闻。并夕夕这回应乍一看，不了解情况的吃瓜群众真容易被唬住。用抠字眼、回应“6万”这个数字是“不实”，来偷换概念，让网友误以“整个事件”都是“不实”的。这手法熟悉的仿佛公关混过饭圈，参与过明星工作室的“告黑”。​展开c,汤达人来一碗,30分钟前 来自你的HarmonyOS设备,https://weibo.com/1871914373?refer_flag=1001030103_
现在年轻人可能是真没钱80后是给房贷掏空了70后本来兜里就没钱我也不知道有钱人哪儿来的但凡你说要投资首先你得有余钱但是按照现在各路商家促进消费的能力和形式来说你不该有余钱因为如果你口袋里余下钱了各路商家都觉得对不起领导对不起kpi如果说90后00后你现在竟然口袋里还有钱的淘​展开c,何立廷,31分钟前 来自新版微博weibo.com,https://weibo.com/2288347473?refer_flag=1001030103_
【#拼多多回应六万人砍价不成功#：不实未来将完善活动流程】#拼多多回应来了#游戏主播@超级小桀直播参与拼多多的砍价免费领手机的活动，号召粉丝一起参与，直播间六万人在线两小时内没砍下来，引发热议，#全网等拼多多一个回应#。对此，拼多多向新浪科技回应称“未砍成功”不实，活动信息显示，该博​展开c,聚梦遂溪,31分钟前 来自微博视频号,https://weibo.com/5502359936?refer_flag=1001030103_
【生活资讯】拼多多回应六万人砍价不成功：不实？据新浪科技消息，近日，主播直播间动员几万人参与拼多多砍一刀，称两小时内也没有成功。网友纷纷要官方给出一个回应。对此，拼多多向新浪科技回应称“未砍成功”不实、“几万人参与砍价”不实，未来平台将进一步完善活动流程和规则，优化活动指引，提​展开c,核游网,32分钟前 来自新版微博weibo.com,https://weibo.com/6569127244?refer_flag=1001030103_
#拼多多回应六万人砍价不成功#这并非拼多多首次因为营销活动引发争议。此前，有律师爆出，拼多多页面显示的是相差0.9%，但其实是因页面显示百分比位数有限，真实数字是0.9996427%。#如何看待六万人拼多多砍价不成功#“免费领商品”的营销方式是拼多多在微信红利期比较激进的一种发现新用户的裂​展开c,庐陵文人,32分钟前 来自vivoY31s标准版,https://weibo.com/5905560322?refer_flag=1001030103_
拼多多回应6万人砍不动信息不实，当事主播回应3月17日，斗鱼游戏主播“超级小桀”在直播间发起拼多多“砍一刀”换手机的活动，号召粉丝一起参与，在直播间几万名观众的关注下，砍到了小数点后6位，耗时两个多小时未能砍价成功。2个小时后收到优惠券，1分钱可以买到该手机。拼多多表示，活动信息显​展开c,欧阳秋叶,32分钟前,https://weibo.com/1744823950?refer_flag=1001030103_
#拼多多回应六万人砍价不成功#众所周知，人和人的体质是不能一概而论的，我曾在极度伤心的情况下流了上百吨眼泪，你们可能不知道，太平洋曾经是沙漠，现在变成了海洋并且孕育出那么多生命，靠的是我一次又一次的伤心，所以伤心太平洋不是白唱的。。。。。。。。。。。。。。。。。​展开c,来一大杯芝芝莓莓,32分钟前 来自AK的大喇叭Android,https://weibo.com/6977339027?refer_flag=1001030103_
【#拼多多回应六万人砍价不成功#：不实未来将完善活动流程】#拼多多回应来了#游戏主播@超级小桀直播参与拼多多的砍价免费领手机的活动，号召粉丝一起参与，直播间六万人在线两小时内没砍下来，引发热议。#全网等拼多多一个回应#。对此，拼多多向新浪科技回应称“未砍成功”不实，活动信息显示，该博​展开c,昆明市总工会,33分钟前 来自微博视频号,https://weibo.com/2875033400?refer_flag=1001030103_
之前四川信托公布风险处置工作进展：5人被逮捕、15人被罚672万。在四川银保监监管之下，四川信托能多年违法违规操作。请问:1、被捕被罚名单中有没有银保监的？2、川信5人被捕之后，有没有下文？#北大同宿舍三人毕业十年的变化##拼多多回应六万人砍价不成功##飘雪的日子来看你#​展开c,Sc信托孤魂,33分钟前 来自vivoX27,https://weibo.com/3799539322?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#在古代，六万人的大军应该可以攻下一座中小型城市了吧？在近代，给李云龙六万人的大军，平安县城不在话下，应该已经去打太原了吧？在现代，给俄罗斯六万人的大军去进攻乌克兰，应该现在已经拿下基辅了吧？哦，原来你说的是拼多多呀，那一会拼多多的公关估计会让​展开c,莆田鞋复刻潮牌椰子鞋AJ运动鞋,34分钟前 来自iPhoneXR,https://weibo.com/1079514354?refer_flag=1001030103_
#拼多多回应六万人砍价不成功#这并非拼多多首次因为营销活动引发争议。此前，有律师爆出，拼多多页面显示的是相差0.9%，但其实是因页面显示百分比位数有限，真实数字是0.9996427%。#如何看待六万人拼多多砍价不成功#“免费领商品”的营销方式是拼多多在微信红利期比较激进的一种发现新用户的裂​展开c,庐陵启程,35分钟前 来自iPhone13Pro(远峰蓝色),https://weibo.com/1901329763?refer_flag=1001030103_
#拼多多回应六万人砍价不成功#来帮大家算一下，桀哥当时砍一百块的时候，先是从99.99元砍成功了100元，然后告诉你要10个金币，砍砍砍砍到0.01个金币，然后告诉你要10个钻石开一个宝箱换0.01金币，再开始砍钻石，砍到最后0.01钻石，近50次转盘都是谢谢卡，然后就结束，假设一开始的99.99后不是砍成功，​展开c,我婉拒热巴,35分钟前,https://weibo.com/6445417383?refer_flag=1001030103_
#拼多多回应六万人砍价不成功#从来没砍成功过。有一次自己首砍就99.3，说是再邀请七个人，每个人砍一刀0.1，就能提现100。当时真的以为离成功很近，于是就厚着脸皮找了七个朋友帮忙砍。结果砍到第七个的时候就开始变成转盘的形式，转一次变成扣0.1了。于是又找了几个朋友希望将最后的几个0.1补上，结果​展开c,Mars_忍者神鸭,35分钟前 来自真我Q2Pro轻潮范,https://weibo.com/1841895613?refer_flag=1001030103_
拼多多客服这傻x发言是不是有点那个毛病？我在多多买菜上下单了一盒猪蹄，去到自提点发现没有，联系了客服后，客服也查询过是缺货的。我询问为什么缺货却没有在页面标明的时候，给我回应这么一段垃圾文字。缺货退款是理所应当的吧？“愿意相信您”？？？请问这是需要谋求“高贵的”拼多多信任的事​展开c,小桃纸一只,36分钟前 来自iPhone客户端,https://weibo.com/1970778781?refer_flag=1001030103_
#拼多多称主播直播砍手机已成功#【#拼多多回应六万人砍价不成功#：“几万人参与砍价”不实，且砍价成功】3月19日消息，针对近日游戏博主@超级小桀直播参与拼多多的砍价免费领手机的活动后续，拼多多方面回应称，“未砍成功”不实，且并非几万名观众参与了实际的砍价。公司法务部门已完成相关证​展开c,昆明市总工会,37分钟前 来自荣耀V30PRO5G,https://weibo.com/2875033400?refer_flag=1001030103_
【几万人砍价不成功？拼多多：砍价成功，商品已送达】#拼多多称砍价商品已送达#3月19日，“几万人砍手机未成功”成为热门事件。对此，拼多多称该事件中博主事实上已砍价成功，砍价所获商品已于3月18日发货，19日8点31分已送达博主所在地代收点。“几万人参与砍价”的说法存在严重不实。关于砍价人数，​展开c,微微万象民生直通车A,37分钟前 来自微博视频号,https://weibo.com/1791010393?refer_flag=1001030103_
#拼多多回应六万人砍价不成功#仔细看了一下事件的进展，应该是这位主播直播某多多砍价免费拿，有六七万人参与围观，大概几千人参与砍价，最终直播过程中没有砍价成功。该主播把事先曝光以后，迅速引发网友的热议并登上热搜，然后神奇的一幕出现了，这位主播的手机突然显示砍价成功了。然后更神奇的一幕​展开c,老孙说手机,38分钟前 来自鸿蒙+iOS+Android,https://weibo.com/5542063460?refer_flag=1001030103_
【#拼多多回应六万人砍价不成功#：“未砍成功”不实，人数不实】游戏主播超级小桀17日在直播中参与拼多多砍价免费领活动，直播间六万人在线两个小时没能砍下来，引起网友热议。今日拼多多官方回应称“未砍成功”不实，平台显示该主播16点40分已砍价成功，手机已经发货，并且没有网传的六万人参​展开c,中新经纬,39分钟前 来自微博视频号,https://weibo.com/5993531560?refer_flag=1001030103_
【#拼多多回应六万人砍价不成功#】对于有主播号召直播间内六万观众「砍价赢手机」还是没能砍下来的事件，拼多多向新浪科技回应称「未砍成功」不实。活动信息显示，该博主3月17日12点52分开团砍价一款价值2099元的vivo手机，3月17日16点40分已砍价成功，平台已根据活动规则，向其​展开c,爱范儿,39分钟前 来自微博视频号,https://weibo.com/1642720480?refer_flag=1001030103_
#拼多多回应六万人砍价不成功#天下没有掉馅饼的事情，一直就觉得砍价是坑，仅是商家为吸引流量的手段。早些年砍价的邀请不少，最近几年再也见不到，估计大家都意识到这是个“骗局”，不再浪费精力耗费友情继续这无意义的事情。不过还是给这位主播做的测试点个赞，给那些仍旧心存侥幸的人一个警醒，有组​展开c,Sissi的小阁楼,39分钟前 来自iPhone,https://weibo.com/3142539503?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#商家的套路无非是用最少的钱办最大的事，简而言之就是以小博大。在这个过程中，它要的关注度，要的参与度，要的就是把原本拿做广告的钱分出十分之一不到，做成彩头，吸引众人病毒式传播帮其做推广。这跟之前在朋友圈风靡一时，打榜投票是一个套路，为了一个不知所谓的​展开c,赵鹏飞,40分钟前 来自iPhone8Plus,https://weibo.com/1857345450?refer_flag=1001030103_
#拼多多回应六万人砍价不成功#我今天去弄了，帮别人点了以后，我也去点了。当时它提示我再拉一个好友可以成功提现。然后在我拉了10个好友以后，差20碎片，就这碎片我觉得也需要拉十几个人。哈哈，就感觉套路很多。拼多多砍价的更不用说了。也是巨坑，差一点点要20多个人。然后今天我同事问我。​展开c,要做个聪明的笨蛋,42分钟前,https://weibo.com/5696794284?refer_flag=1001030103_
#拼多多称主播直播砍手机已成功#【#拼多多回应六万人砍价不成功#：“几万人参与砍价”不实，且砍价成功】3月19日消息，针对近日游戏博主@超级小桀直播参与拼多多的砍价免费领手机的活动后续，拼多多方面回应称，“未砍成功”不实，且并非几万名观众参与了实际的砍价。公司法务部门已完成相关证​展开c,泰安微报,43分钟前 来自华为Mate30EPro5G,https://weibo.com/5321952962?refer_flag=1001030103_
拼多多成功提现的概率这么低吗？去年我家五个人都是同一天在搞，全部成功提现700。锦鲤家庭也是没谁了！我老公比较幸运，拉了二十多个人就成了，我比较惨，拉了八十多个人才成，并且是在最后一小时成功的！太惨痛了，简直拉到没朋友！成功之后我依然痛骂拼多多！再搞我就是sb！​展开c,光芒万丈的小姐姐,43分钟前 来自HUAWEIP30,https://weibo.com/2019492057?refer_flag=1001030103_
春天，万物生长，前几天在网上买些绿色小植物。现在，网上拼多多购物很方便了，五颜六色的多肉小植物，还有形状花色各异的小花盆，各种化肥植物营养液，应有尽有。也是感谢风雨无阻，日夜兼程的快递员们。卖多肉的小店也叮嘱了如何移植、如何养活，要注意些什么。营养液也有具体细致的稀释比例。春​展开c,SShellySS,43分钟前 来自HarmonyOS设备,https://weibo.com/7109388521?refer_flag=1001030103_
#拼多多回应六万人砍价不成功#这两天一名游戏主播，在自己六万人的直播间里，在线试验看能否通过网友粉丝的助力“砍一刀”领取到拼多多的优惠，没想到即便该主播动员了多个粉丝群的网友，还有直播间网友的帮助，都没能成功薅到拼多多的羊毛。从营销的角度来说，pdd“砍一刀”简直是天才般的创意，​展开c,尹洪旺律师,44分钟前 来自新版微博weibo.com,https://weibo.com/1616796887?refer_flag=1001030103_
贪吃者、纵欲者和苦行者都是专注于自我的人，他们的视野被他们自己的欲望所局限，要么只图满足欲望，要么一心克制欲望。一个身心健康的人就不会把自己的兴趣如此集中在他自己身上。他会眼睛向外，观察周围的世界，从中寻找他认为值得他注意的客体。——共勉#拼多多回应六万人砍价不成功#​展开c,温柔的大强子,44分钟前 来自一加9Pro｜哈苏影像,https://weibo.com/3006450542?refer_flag=1001030103_
#拼多多回应六万人砍价不成功#【老杜说事：拼多多砍一刀已经成为我们这一代人的心理阴影】拼多多又一次成为争议的焦点，原因是有一个百万粉丝的主播开直播，然后号召粉丝帮自己砍价，结果6万人一起砍价，最终竟然还是没有成功。估计很多人都曾经在拼多多体验过砍价的游戏，最初一些人成功过，但是后来​展开c,杜利勇,44分钟前 来自微博视频号,https://weibo.com/3167571163?refer_flag=1001030103_
【#拼多多回应六万人砍价不成功#：不实未来将完善活动流程】#拼多多回应来了#游戏主播@超级小桀直播参与拼多多的砍价免费领手机的活动，号召粉丝一起参与，直播间六万人在线两小时内没砍下来，引发热议。#全网等拼多多一个回应#。对此，拼多多向新浪科技回应称“未砍成功”不实，活动信息显示，该博​展开c,这里是甘肃庆阳,44分钟前 来自热情开朗狮子座,https://weibo.com/2820081064?refer_flag=1001030103_
#拼多多回应六万人砍价不成功#拼汐汐就吃定小老百姓没几个人有实力可以拉到好友砍价，都是骗老阿姨的。谁知道会有直播间这个群体呢！实锤了吧!我从来不下拼汐汐也不让爸妈下，看它的广告和那些极速版并排我就恶心吐了。从来不相信天上能掉馅饼。肯定套路满满。你想一想，现实想拿个小发夹都得帮人扫个​展开c,幸福的小鳗鱼,44分钟前 来自三星android智能手机,https://weibo.com/1868459850?refer_flag=1001030103_
#拼多多回应六万人砍价不成功#直播参与拼多多的砍价免费领手机的活动，号召粉丝一起参与，直播间六万人在线两小时内没砍下来，引发热议。#全网等拼多多一个回应#。对此，拼多多向新浪科技回应称“未砍成功”不实，活动信息显示，该博主3月17日12点52分开团砍价一款价值2099元的vivo手机，3月17日16点4​展开c,快乐的60后小胖子,45分钟前 来自华为畅享5G,https://weibo.com/3241361350?refer_flag=1001030103_
期货开户今天写个原创文章，关于期货开户，我想说没什么比手续费更重要的了，那么期货开户手续费最低的是哪家公司呢？或者说哪家期货公司手续费最低？中衍期货、徽商期货都是传统的低费率公司，无条件可以做到交易所手续费+1分，而其他公司现在做到+1分，其实也不是非常难，只是要稍微矫情一下，可能还​展开c,成本优势,45分钟前 来自微博weibo.com,https://weibo.com/7485180289?refer_flag=1001030103_
#拼多多回应六万人砍价不成功#从法律的角度，我一直都认为某多软件涉欺骗用户，即便不一定构成诈骗，也可能构成民法意义上的欺诈。在某多的一些活动中，其规则并不容易被用户所理解，那些诱导性的词语，通常使用户轻易地信任。实际上，用户的这一信任是建立在信息不对等条件之上。这种信息不对等​展开c,徐杨文律师,45分钟前,https://weibo.com/2372012520?refer_flag=1001030103_
#拼多多回应六万人砍价不成功#哈哈，说个题外话，忽然想到我之前朋友告诉我，有一天上司忽然发现了拼多多，震惊于出人意料价格，一下子买了超多的东西，担心太多记不清楚，还让我朋友登记做了张表格来管理。待收到后无比失望，东西呢也确实是买的这些东喜，但是没有一个有使用的欲望​展开c,枕着深的歌声入眠,46分钟前 来自iQOONeo5生而为赢,https://weibo.com/7397632805?refer_flag=1001030103_
哈哈哈哈//@全撸剩饭:草//@刺锅子就是海胆://@兽族矿工:笑死//@午后狂睡:哈哈哈哈，拼多多真行…哈哈哈，上次不是说小数点0.009后面还有996427吗？？？,-卡喉咙-,今天13:43 来自iPhone11ProMax,https://weibo.com/6591418148?refer_flag=1001030103_
#全网等拼多多一个回应#pdd还是少玩吧反正我从来不去它里面砍价啥的一堆套路​,YANIO_K,今天13:43,https://weibo.com/5397962359?refer_flag=1001030103_
#全网等拼多多一个回应#等一个回应​,栖居月亮,今天13:43 来自Android,https://weibo.com/7309070141?refer_flag=1001030103_
#全网等拼多多一个回应#足以看出资本是多么的吝啬，多么的扣，不用非得100，500，手机的，哪怕几十块的东西砍成功了能顺利给消费者，也不至于虚假被喷！光想着让人分享打广告，你不给人家好处！​,小程序-实用记事本,今天13:43 来自HUAWEIMate10Pro,https://weibo.com/1968344163?refer_flag=1001030103_
#全网等拼多多一个回应#经常会找不回之前链接​,蓝夜一r,今天13:43 来自HUAWEIP30Pro,https://weibo.com/1820909577?refer_flag=1001030103_
//@啵丝的鸭:六万？//@M大王叫我来巡山:分享给我妈了//@班叔:。。。//@赏味不足:草，这真的是骗局好么//@冬亚:艹。六万多人砍都没砍下来//@小狼小狼几点了:笑死//@午后狂睡:哈哈哈哈，拼多多真行…哈哈哈，上次不是说小数点0.009后面还有996427吗？？？,腊月二十五-,今天13:43 来自nova7SE5G你在焦点在,https://weibo.com/5643990854?refer_flag=1001030103_
拼多多好讨厌啊，跟流氓软件一样，每天删每天下载，我都不知道碰到哪里了就给我下载了，太讨厌了​,沬璃,今天13:43 来自OPPOReno2,https://weibo.com/2587956875?refer_flag=1001030103_
拼刀刀真有你的的，我是从没成功过//@折翼丛林:那不就流氓么？//@八面妖风-:没那么多，几千个人砍完之后直接给判定恶意刷刀封了人少砍不到，人多不让砍//@YAGU69:六万人。。。。我还是小看拼多多了,死给别火,今天13:43 来自微博weibo.com,https://weibo.com/6439917268?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#但凡学过高中数学的，都能知道这种“砍价”不可能成功吧？！​,午后红茶的茶,今天13:43 来自iPhone客户端,https://weibo.com/1474708773?refer_flag=1001030103_
拼多多就是个坏种，大骗子无赖，到处都是套路，同志们不要上当。​,ZHZ竹叶青,今天13:43 来自vivoS7轻薄自拍旗舰,https://weibo.com/6581535716?refer_flag=1001030103_
#全网等拼多多一个回应#哈哈，都是受害者！​,葱油宝贝,今天13:43 来自vivoY52s高清影像,https://weibo.com/1884745622?refer_flag=1001030103_
#全网等拼多多一个回应#据说拼多多是t宝打假赶出去的那批卖假货的商家建立起来的平台，这下是不仅卖假货还骗流量的意思吗？​,目光所及皆是你丶,今天13:43 来自iPhone客户端,https://weibo.com/7194315815?refer_flag=1001030103_
#全网等拼多多一个回应#六万人都不能成功日后就别来找我帮你砍单了帮忙点一下虽然就一下但是我很累​,还在开心中啊,今天13:43 来自荣耀20i,https://weibo.com/6504615772?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#六万人诶，pxx真的不算虚假营销吗​,旧木与秋山--,今天13:43 来自OPPORenoZ,https://weibo.com/6137476620?refer_flag=1001030103_
自嗨锅还有要互助拼多多，pdd还有人助力吗。拼夕夕，今天有吗​​​我们快乐每一天​​​,养乐多的橘子皮,今天13:43 来自Android,https://weibo.com/7139816410?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#六万人可以在乌克兰拿下基辅却不能在拼多多拿下一部手机2吕梁​,山西野鹤199112,今天13:43 来自iPhone客户端,https://weibo.com/7702862502?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#砍成功了那一定是系统漏洞​,顾半醒,今天13:43 来自iPhone客户端,https://weibo.com/1380495073?refer_flag=1001030103_
#全网等拼多多一个回应#不会有人真的觉得拼多多要脸吧​,抹掉雕像,今天13:43 来自🐰🐰iPhone12,https://weibo.com/5318677094?refer_flag=1001030103_
#全网等拼多多一个回应#赶紧的，有抚平我心中的悲伤,yi类的易样哩,今天13:43 来自iPhone客户端,https://weibo.com/5706140193?refer_flag=1001030103_
广而告之一下，拼多多已删，勿扰,倞大人,今天13:43 来自HUAWEIMate20Pro,https://weibo.com/6440301399?refer_flag=1001030103_
#全网等拼多多一个回应#套路。。。买的不如卖的精。​,行宇宙-智慧人生有财福,今天13:43 来自微博搜索,https://weibo.com/1400718594?refer_flag=1001030103_
#全网等拼多多一个回应#从来没有成功过​,wo们在一起,今天13:43 来自iPhone客户端,https://weibo.com/7502588749?refer_flag=1001030103_
#全网等拼多多一个回应#哈哈哈平衡了心里​,hellosunny001,今天13:43 来自OPPOReno4SE5G,https://weibo.com/2753385033?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#他们就没打算让你砍成功​,用户6748395437,今天13:43 来自iPhone客户端,https://weibo.com/6748395437?refer_flag=1001030103_
#全网等拼多多一个回应#打工人又得加班帮狗公司想应该如何回应了​,念葵思瑶1994,今天13:43 来自荣耀V305G,https://weibo.com/1748710667?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#6万人都能砍下一座城池，确砍不掉资本家手中的一台手机​,左左岸的锦鲤好可爱丫586,今天13:43 来自OPPO随光而变R17,https://weibo.com/5815122204?refer_flag=1001030103_
#全网等拼多多一个回应#今天直播又看不了了🎃​,此用户闲得无聊,今天13:43 来自iPhone客户端,https://weibo.com/6638732428?refer_flag=1001030103_
#全网等拼多多一个回应#@49楊YaNG拼多多需要给我们一个解释​,松野小椴,今天13:43,https://weibo.com/2748389081?refer_flag=1001030103_
//@尖沙咀丧坤:问题是就没有任何部门去管理这个事，放任拼多多虚假宣传,踩铃铛的兔子,今天13:43 来自微博国际版,https://weibo.com/1973156693?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#逗你玩，你竟然当真了​,AKA电力员工麻麻子,今天13:43 来自nova7你在焦点在,https://weibo.com/2935234855?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#哈哈哈哈哈，六万人都砍价失败，别看砍到了99.9%，其实小数点后面还有6位，pdd耍小心机把后面的位数省略显示了。你以为距离成功只有一步之遥，其实七天取经之路才刚刚开始。​,牛丸科技,今天13:43 来自三星GalaxyS22Ultra,https://weibo.com/2002020501?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#之前没有砍成功很伤心，现在知道是骗局了，释怀了​,xy累了就休息一会8,今天13:43 来自vivoAI智慧拍照X21,https://weibo.com/6596380084?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#我反正是从来没砍成过，就是这六万分之一。因为我是真的不爱群发微❤️求人。不知道是我没人缘还是实在不会玩太笨了，我真有朋友不止一次提💰现100还是200元成功了。但我是经常接到这样的私信，除非是好朋友我可能给助力一下以外，不熟悉的好友我都不会回复。​展开c,默小小香,今天13:43 来自默小小的iPhone客户端,https://weibo.com/6364738718?refer_flag=1001030103_
我参与了@鍋盖頭司令发起的投票【你觉得为何博主会在拼多多砍成功？】，我投给了“参与人数足够多”这个选项，你也快来表态吧~,橙汁烧仙草,今天13:43 来自OPPO智能手机,https://weibo.com/7545562385?refer_flag=1001030103_
#全网等拼多多一个回应#哈呵​,笨比小兔,今天13:43,https://weibo.com/6484575263?refer_flag=1001030103_
