微博内容,发布者名称,发布时间以及设备,发布者主页
#王一博给上海捐赠防疫物资#永远说少做多实际行动大于一切​,手机用户1851448511,今天07:54 来自HUAWEIMate40Pro,https://weibo.com/1851448511?refer_flag=1001030103_
携手抗疫共度时艰//@浅笑嫣然vi:#王一博给上海捐赠防疫物资#好暖携手抗疫，共度时艰！#王一博粉丝正能量##王一博正能量艺人#,Fabulousyibo,今天07:54 来自iPhone,https://weibo.com/7361084683?refer_flag=1001030103_
#浦东对网友反映防疫物资有质量问题开展调查#上海叫魔都，现在真的知道为啥！恶魔多​,猪猪酱酱子,今天07:54 来自iPhone客户端,https://weibo.com/7237084644?refer_flag=1001030103_
王一博#王一博给上海捐赠防疫物资#好棒！#王一博#只做不说，王一博好样的！L生气啵啵123456的微博视频​,生气啵啵123456,今天07:54 来自王一博超话,https://weibo.com/7365437204?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#//@啵啵猪的小奶膘:太棒了@UNIQ-王一博//@说给玫瑰开荒中:帮人帮踏实//@西儿边边:棒棒哒！@UNIQ-王一博//@酒亓八五:落到实处了王一博,姗子63791,今天07:54 来自荣耀10AI变色更潮美,https://weibo.com/5779189810?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#很单纯的好人,啵啵小宇85,今天07:54 来自K30至尊纪念版,https://weibo.com/7639501427?refer_flag=1001030103_
宝贝好棒，少说多做的小啵#王一博给上海捐赠防疫物资#,为什么是猪呢_85,今天07:54 来自vivoX70蔡司影像,https://weibo.com/7264941626?refer_flag=1001030103_
#浦东对网友反映防疫物资有质量问题开展调查#上海从爆发疫情之初，各种情况频发，一直就没有消停过。也从全国人民眼里的高不可攀，变成了抗疫学渣。​,且慢明朝,今天07:54 来自微博搜索,https://weibo.com/1811571965?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#这条评价我真的太感动了！！//@最爱大仙和豆豆子:你们的英雄太棒啦//@f歪歪_:是我们的盖世英雄,甜甜的super萌,今天07:54 来自iPhone客户端,https://weibo.com/2474980477?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#wyb#王一博正能量艺人#,怎么这么爱王一博,今天07:54 来自HarmonyOS设备,https://weibo.com/7684974123?refer_flag=1001030103_
上海没有心//@春天的芽夏天的花:我现在特别恨上海，固然现在一刀切的防疫政策不对，但是上海的傲慢和目中无人让病毒肆虐并且不管制到处传播，吉林那么严重都没有外溢了，而上海还在不断的外溢，这就是中国最发达的城市给全中国的回报么，因为一个上海，多少人现在被隔离在家里，多少人吃不上饭,Oblivious_DM,今天07:54 来自微博国际版,https://weibo.com/5520922298?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#看了一圈下来，王一博是个干实事的人​,你是我永远的例外,今天07:54 来自Android,https://weibo.com/7740817514?refer_flag=1001030103_
#正能量艺人王一博#一直是低调的小孩#王一博给上海捐赠防疫物资#,这这是个乖g,今天07:54 来自HUAWEIP30Pro,https://weibo.com/2536174745?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#一博真得是让人感到温暖！这个看起来酷酷的大男孩内心很柔软，也很有大爱！希望他星路璀璨，能够得偿所愿！好人有好报！​,啵啵小宇85,今天07:54 来自K30至尊纪念版,https://weibo.com/7639501427?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#作为正能量偶像，王一博一直在清醒中努力前行@UNIQ-王一博​,Pooh-cui翠,今天07:54 来自iPhone客户端,https://weibo.com/2289076235?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#好棒啊​,叶秘的烟,今天07:54 来自HUAWEIP30,https://weibo.com/7390707211?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#王一博真棒好久没见了，我家小崽过得好不好呀？要好好照顾自己​,玲珑xylinglong,今天07:54 来自RedmiK40,https://weibo.com/5900713516?refer_flag=1001030103_
傻瓜只做不说#王一博给上海捐赠防疫物资#,香菜拌呆桃,今天07:54 来自RedmiK40,https://weibo.com/6468640363?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#,珍惜大宝贝9785,今天07:54 来自荣耀605G,https://weibo.com/6251542516?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#wyb#正能量艺人王一博#正能量小伙王一博，一直都在默默做事，给上海市民捐赠了一些防疫物资。希望疫情早点过去，上海加油#王一博#​,木子coco1981,今天07:54 来自王一博超话,https://weibo.com/5967529950?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#小伙子真棒​,·忠于85号·,今天07:53 来自iPhone客户端,https://weibo.com/7342376759?refer_flag=1001030103_
王一博#王一博给上海捐赠防疫物资#王一博这人真能处，能把消毒防护物资在这时候直接送到那种不怎么受关注的老旧小区可见王一博是真的很用心，上次也看到王一博的粉丝把物资直接送到了上海，这样的人真的值得好好夸一夸，正能量，活该他红，毕竟这样心地善良，积极向上，又聪明心细的人我做不到​展开c,王家糖糖3,今天07:53 来自HUAWEIMate30Pro5G,https://weibo.com/7513819643?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#太感动了，呜呜呜～@UNIQ-王一博一直是少说多做的人，永远的正能量王一博​,是小怪物啊0805,今天07:53 来自iPhone客户端,https://weibo.com/1666585960?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#博哥总是做了好事但是非常低调，每次看到都会很感动，也很为你骄傲。希望疫情能早日好转起来​,九五后果子peng,今天07:53 来自博肖散养龟HarmonyOS设备,https://weibo.com/7030743286?refer_flag=1001030103_
王一博💚💚#王一博给上海捐赠防疫物资#wyb#正能量艺人王一博#相信困难终将过去，希望与阳光就在不远的前方。让我们和@UNIQ-王一博一同，为上海加油！L东方卫视番茄台的微博视频​,唯爱·一博,今天07:53 来自王一博超话,https://weibo.com/7453692229?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#王一博以前接受采访时说希望自己做内心纯净的人，做对社会有帮助的人，他也一直在践行自己的理想，做堂堂正正的好人，做踏踏实实的好演员，仔细思考了，还是很喜欢他！@UNIQ-王一博2中山​,Wendy_1932,今天07:53 来自HUAWEIP40Pro5G,https://weibo.com/3943925363?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#大声说一句，王一博你真好@UNIQ-王一博​,玲-路-晓-徐,今天07:53 来自王一博超话,https://weibo.com/2497676093?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#榜样的力量，都好样的！,9785百岁无忧一生自由,今天07:53 来自王一博摩托Android,https://weibo.com/3160696034?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#好人做好事好人一生平安上海加油🙏🙏🙏​,卷心菜咪酱,今天07:53,https://weibo.com/6014728119?refer_flag=1001030103_
王一博万物皆酷，陪博成长，我爱的男孩好好的长大啦！#王一博给上海捐赠防疫物资#wyb#正能量艺人王一博#wyb#王一博平安喜乐#L鈊如止水85的微博视频​,鈊如止水85,今天07:53 来自王一博超话,https://weibo.com/7329295632?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#正能量艺人王一博​,卿心zjq,今天07:53 来自iPhone客户端,https://weibo.com/6222597074?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#浓墨重彩的做，轻描淡写的说，不愧是你,耶啵小肥脸,今天07:53 来自iPhone13ProMax,https://weibo.com/7324620418?refer_flag=1001030103_
8例死亡病例皆系基础病所致，是不是可以说要根据新冠病毒现有特点要及时调整防疫政策了，不能再漫无目的的封控了。@上海发布#上海新增本土死亡病例8例#【#上海新增本土确诊2634例无症状15861例#】2022年4月20日0—24时，新增本土新冠肺炎确诊病例2634例和无症状感染者15861例，其中459例确诊病例为此​展开c,心来观海007,今天07:53 来自iPhone客户端,https://weibo.com/1789545365?refer_flag=1001030103_
疫情早点结束大家都加油@UNIQ-王一博#王一博给上海捐赠防疫物资#​,hhh反正我超可爱,今天07:53 来自荣耀Play4TPro,https://weibo.com/3877344225?refer_flag=1001030103_
@UNIQ-王一博感谢王一博先生#王一博给上海捐赠防疫物资#,耶啵啵的奶膘膘ovo,今天07:53 来自荣耀505G,https://weibo.com/5646963960?refer_flag=1001030103_
//@COmeOnLeen://@塔里艾的魔法衣橱://@限定飲料博://@cuteologist://@85号小福星:#王一博向上海捐赠防疫物资#//@浪客blueblue_:#王一博向上海捐赠防疫物资#闭关拍戏0曝光五个月，每次出现都是在做善事。希望最真诚的善心能让所到之处早日度过难关，上海同胞加油💪🏻,舞菲一博,今天07:53 来自OPPOReno,https://weibo.com/6036357335?refer_flag=1001030103_
王一博#王一博给上海捐赠防疫物资#wyb#王一博#王一博永远都是说的比做得多，而且说过的话就一定做得到@UNIQ-王一博​,廿博_YiBo,今天07:53 来自王一博的小摩托,https://weibo.com/6488478163?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#我们一博真的很棒​,shi一只猫,今天07:53,https://weibo.com/5292422922?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#闭关之后几乎没消息了，有消息不是在捐款就是在抗疫，这孩子真说的少做得多​,动感啵啵小猪,今天07:53 来自RedmiNote11Pro+,https://weibo.com/5507022375?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#说的少，做的多！他是人间值得​,艾黎艾君,今天07:53 来自iPhone12ProMax,https://weibo.com/1692045267?refer_flag=1001030103_
王一博#王一博给上海捐赠防疫物资#wyb#王一博#王一博一个心中充满爱的人，没有从天而降的英雄，只有挺身而出的凡人。满满的正能量！王一博永远做的比说的多！这就是爱他的原因，努力，善良，正能量的男孩@UNIQ-王一博​​​🤟🤟🤟🤟🤟🤟🤟🤟🤲🤲🤲🤲🤲🤲​展开c,御姐范的不会丽01,今天07:53 来自王一博超话,https://weibo.com/6693913930?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#正能量王一博​,丁丁200110,今天07:53 来自nova6自拍大不一样,https://weibo.com/6005203263?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#,安岚溪雨,今天07:53 来自RedmiK305G先锋,https://weibo.com/5545317796?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#王一博真的太靠谱，粉他真的可以相信有一天我的偶像会来救我，他把物资捐助到老旧的静安区，还专门捐赠到老小区，小小区，24岁的娃娃怎么那么知道老上海？我突然想到他是不是在静安区拍的无名啊，所以才了解这个地方的民情，有心的孩子，我真的感动且自豪，第一次追星，这颗​展开c,ybw_85,今天07:53 来自RedmiK40Pro+,https://weibo.com/7409966503?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#王一博真的超好​,南南南0627,今天07:53 来自iPhone客户端,https://weibo.com/5737459671?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#只做不说，是我家的正能量小朋友王一博，偶像的力量，粉丝的方向，谢谢你一直这么棒​,小灰兔呱呱,今天07:53 来自王一博的小摩托,https://weibo.com/2179125071?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#优秀的孩子上海人民感谢你我们上海加油早日解封继续努力​,用户7529981493,今天07:53 来自联想智能设备,https://weibo.com/7529981493?refer_flag=1001030103_
#正能量艺人王一博#wyb#王一博给上海捐赠防疫物资#,拐走啵啵的摩托车,今天07:53 来自华为畅享10Plus,https://weibo.com/7501559258?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#好棒👍🏻​,Autumn_rains,今天07:53 来自Android,https://weibo.com/5359877866?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#行动派​,阿糖bobo,今天07:53 来自RedmiK40Pro,https://weibo.com/1925250303?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#温暖善良的#正能量艺人王一博#​,甜甜的麻麻啊,今天07:53 来自iPhone客户端,https://weibo.com/5828086588?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#默默传递正能量心怀天下行胜于言#正能量艺人王一博#​,杏帘在再望,今天07:53 来自HUAWEIMate305G,https://weibo.com/5018245874?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#做的比说的多，正能量艺人！#王一博正能量艺人#,橙子味德芙,今天07:53 来自OPPOA935G,https://weibo.com/6574105882?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#真好。一直都在默默地做好事，是一个好青年应该有的样子为你鼓掌！上海加油！！！！​,yuna_ume,今天07:53 来自小米手机,https://weibo.com/3225967852?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#王一博就是天使​,王啵啵有好大一坨奶膘,今天07:53 来自iPhone11,https://weibo.com/6405328012?refer_flag=1001030103_
抗疫时转发正能量微博，只有他转了带求助电话的实用微博。做公益捐助选择了更需要物资的地方，河南水灾去的是最严重的地方蹚浑水干实事。他是动了脑子用了真心的，真正的“换位思考”他知道明星的力量，作为粉丝我学到感悟颇多🙏#王一博给上海捐赠防疫物资##王一博正能量#,小花flower119,今天07:53 来自RedmiNote11Pro+,https://weibo.com/6592706282?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#就是一整个🐮住了家人们，一博总是奔赴疫情第一线，每日为你心动上千上万上亿遍💚@UNIQ-王一博​wyb#王一博#💚咱就是说作为摩托，有一种特别骄傲的感觉​,王一博的星期天女朋友,今天07:53 来自华为畅享10,https://weibo.com/7497572496?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#做一个对社会有帮助的人，王一博说到做到了​,摩托是他女朋友web,今天07:53 来自RedmiK305G先锋,https://weibo.com/6372459527?refer_flag=1001030103_
//@未央_绘他颜:#王一博给上海捐赠防疫物资#帮侬一道守护家园我的善良小天使，少说多做，满满的安全感,未见·榕落_Mt,今天07:53,https://weibo.com/3081177335?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#太善良了,杰崽0805,今天07:53 来自HUAWEIMate30Pro5G,https://weibo.com/7376688777?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#送最急需的物资到最困难的社区，用心做好事的王一博@UNIQ-王一博​,迷糊的小魔仙,今天07:53 来自RedmiK40Pro+,https://weibo.com/6646489307?refer_flag=1001030103_
王一博#王一博给上海捐赠防疫物资#wyb#正能量艺人王一博#wyb#王一博平安喜乐#wyb#青年演员王一博#wyb#王一博生图#wyb#王一博#@UNIQ-王一博,我好可爱呀得得,今天07:53 来自K30至尊纪念版,https://weibo.com/7542698100?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#王一博一直都是这样，轻描淡写的说，浓墨重彩的做​,内娱太子妃85417,今天07:53 来自荣耀50SE5G,https://weibo.com/6613780227?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#但行好事，莫问前程@UNIQ-王一博你真的好棒​,柒锦清欢,今天07:53 来自iPhone12ProMax,https://weibo.com/5654358906?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#永远低调做人，低调做事​,xinxinheart,今天07:53 来自iPhoneXS,https://weibo.com/5094652248?refer_flag=1001030103_
王一博#王一博给上海捐赠防疫物资#做一个对社会有帮助的人，王一博@UNIQ-王一博践行的很好​,酷or85号,今天07:53 来自王一博超话,https://weibo.com/7353969599?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#,c瑩瑩c,今天07:53 来自Redmi10X全芯超越,https://weibo.com/6585571164?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#应该让流量配得上正能量​,安思絮,今天07:53 来自OPPOR9,https://weibo.com/5787715271?refer_flag=1001030103_
做公益不仅出钱，出力，最重要的是用心，真正的去了解了最基层，急人所需，做出来的决定让人打心里敬佩的！#王一博给上海捐赠防疫物资##正能量艺人王一博#,小百里的眼神杀,今天07:53 来自HUAWEIMate20Pro,https://weibo.com/7589660156?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#王一博怎么说呢？除了跟着公司捐赠物资后，又以个人名义捐赠物资到容易被大众忽视的特型小区，因为他自己也曾住过几年筒子楼，深知那种小区的不易，王一博是真的非常有同理心的男人，这么善良又这么细心，让人怎么不爱？​,啵西米娅wang,今天07:53 来自王一博超话,https://weibo.com/6960290944?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#,钟情一生_94736,今天07:53 来自nova7你在焦点在,https://weibo.com/2615640241?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#王一博好棒,椰子波波茶,今天07:53,https://weibo.com/5772638784?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#正能量#向全世界安利王一博#wyb王一博​,点点08271,今天07:53 来自RedmiNote11Pro,https://weibo.com/6642049976?refer_flag=1001030103_
王一博#王一博给上海捐赠防疫物资#wyb#正能量艺人王一博#wyb#王一博平安喜乐#wyb#青年演员王一博#wyb#王一博生图#wyb#王一博#@UNIQ-王一博,我好可爱呀得得,今天07:53 来自K30至尊纪念版,https://weibo.com/7542698100?refer_flag=1001030103_
王一博#王一博给上海捐赠防疫物资##王一博#只做不说，王一博好样的！​,诉说-你我,今天07:53 来自王一博超话,https://weibo.com/5787230855?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#wyb#正能量艺人王一博#年轻偶像的力量，是将影响力辐射，唤醒更多的人！加油和正能量王一博一起做公益！@UNIQ-王一博#王一博#​,我家蓝猫糖果2,今天07:53 来自王一博超话,https://weibo.com/7634047095?refer_flag=1001030103_
【上海#浦东对网友反映防疫物资有质量问题开展调查#】近日，有网友反映周浦镇发放的防疫物资大礼包存在质量问题。接到反映后，上海浦东市场监管局立即开展调查。,公益时报,今天07:53 来自HUAWEIMate305G,https://weibo.com/1881124713?refer_flag=1001030103_
就是这样的正能量#王一博给上海捐赠防疫物资#,teacher王不秃头,今天07:53 来自RedmiNote11Pro+,https://weibo.com/7730378549?refer_flag=1001030103_
他就是这么暖心啊#王一博给上海捐赠防疫物资#,杰崽0805,今天07:53 来自HUAWEIMate30Pro5G,https://weibo.com/7376688777?refer_flag=1001030103_
#浦东对网友反映防疫物资有质量问题开展调查#上海真的…有点离谱~我对上海的印象有了很大的改观😂​,娥佩兰德,今天07:53 来自OPPOReno2,https://weibo.com/5936371323?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#谢谢宝@UNIQ-王一博💚​,LYREB_97,今天07:53 来自iPhone客户端,https://weibo.com/7311465816?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#不愧是你我一直在感受你带来的，荣耀感​,啵啵酷盖耶啵,今天07:53 来自小米10S,https://weibo.com/3951205161?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#是小天使吧​,时髦小精怪Yibo,今天07:52 来自iPhone客户端,https://weibo.com/1761284953?refer_flag=1001030103_
特别小型的社区，王一博真的很好很好啊#王一博给上海捐赠防疫物资#,小布快跑-ch,今天07:52 来自iPhone11Pro,https://weibo.com/2627478102?refer_flag=1001030103_
王一博#王一博给上海捐赠防疫物资#少说话多做事一直就是这样他说到就能做到#王一博#@UNIQ-王一博​,小王今天可开心啦,今天07:52 来自王一博超话,https://weibo.com/6586976351?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#希望上海疫情早日好转,苏梅岛-风,今天07:52 来自RedmiK50电竞版,https://weibo.com/2723120291?refer_flag=1001030103_
#王一博为上海捐赠防疫物资#一博说“做一个对社会有用的人”，他也一直默默的献出自己的一份力量。​,想要生活多点甜-sweet,今天07:52 来自RedmiNote11Pro,https://weibo.com/7384454753?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#上海加油，默默做好事的王一博，如果不是有人发微博收到捐赠，还真不知道啊​,kikokiko777,今天07:52 来自iPhone客户端,https://weibo.com/1092281044?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#我们追的不是星是那炽热的光是那真挚的心！@UNIQ-王一博真的值得爱你总是心怀大爱默默做事永远都是做得比说的多！​,超然9785,今天07:52 来自iPhone客户端,https://weibo.com/6417178229?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#@UNIQ-王一博说的少做得多永远有可赤子之心#正能量艺人王一博#​,流年墨染凡尘,今天07:52 来自Note9Pro一亿像素,https://weibo.com/7236913614?refer_flag=1001030103_
王一博#王一博给上海捐赠防疫物资#wyb#正能量艺人王一博#wyb#王一博平安喜乐#wyb#青年演员王一博#wyb#王一博生图#wyb#王一博#@UNIQ-王一博,我好可爱呀得得,今天07:52 来自K30至尊纪念版,https://weibo.com/7542698100?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#我的宝贝超级棒​,抓到一只小啵崽呀,今天07:52 来自麦芒8,https://weibo.com/6906590716?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#这个真可以！#王一博正能量艺人#​,诉说-你我,今天07:52 来自RedmiK30Pro变焦版,https://weibo.com/5787230855?refer_flag=1001030103_
王一博#王一博给上海捐赠防疫物资#王一博这人真能处，能把消毒防护物资在这时候直接送到那种不怎么受关注的老旧小区可见王一博是真的很用心，上次也看到王一博的粉丝把物资直接送到了上海，这样的人真的值得好好夸一夸，正能量，活该他红，毕竟这样心地善良，积极向上，又聪明心细的人我做不到​展开c,王家糖糖3,今天07:52 来自王一博超话,https://weibo.com/7513819643?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#//@阿尔多次拒绝太子:真好怎么小飞行员忙着忙着也在悄悄发光#王一博#,眉心痣de他,今天07:52 来自Redmi9A,https://weibo.com/6625197187?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#好暖携手抗疫，共度时艰！#王一博粉丝正能量##王一博正能量艺人#,浅笑嫣然vi,今天07:52 来自HUAWEIMate40Pro,https://weibo.com/6214937757?refer_flag=1001030103_
#内环线清零#@宇宙大帝扎克伯格：你说这是外国的街景我都信了//@魔都必将超越纽约:之前张医生主要就是和香港一起交流防疫经验//@魔都必将超越纽约:这次中国疫情爆发的破口就是上海香港这两个哼哈二将//@Creamy蕉:何时能做到一视同仁？,余皪KrisFish,今天07:52 来自iPhone12ProMax,https://weibo.com/1811670545?refer_flag=1001030103_
是不怎么被关注到的小型小区我的好宝#王一博为上海捐赠防疫物资#,妹妹买单,今天07:52 来自华为畅享9S超广角三摄,https://weibo.com/6522073236?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#wyb#正能量艺人王一博#“病毒可以被隔离，但温暖不会被隔离”粉丝与@UNIQ-王一博一同，为上海加油！​,阿瓶菌_446,今天07:52 来自iPhone客户端,https://weibo.com/3110630371?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#,甜过初恋的酷盖YiBo,今天07:52,https://weibo.com/3305423990?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#善良又真诚的王一博，河南捐款到现在的上海捐物资，只做不说​,好想得开居士,今天07:52 来自HarmonyOS设备,https://weibo.com/6521804744?refer_flag=1001030103_
王一博#王一博给上海捐赠防疫物资#wyb#王一博正能量艺人#做好事从来不说，王一博真的很好默默做好事的小博，一起传播正能量,宋俞辰,今天07:52 来自nova7你在焦点在,https://weibo.com/7564080294?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#他是青年演员王一博啊,顾盼惜朝saya,今天07:52 来自iPhone客户端,https://weibo.com/1844869455?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#只做不说一直都在默默付出真心为你感到骄傲​,香菜醋罐头,今天07:52 来自iPhone11,https://weibo.com/6487994814?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#我的啵啵​,啵7_7,今天07:52 来自RedmiK40Pro,https://weibo.com/7350141662?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#同行抗役，上海加油！,9785百岁无忧一生自由,今天07:52 来自王一博摩托Android,https://weibo.com/3160696034?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#一博加油​,丽丽夭夭,今天07:52 来自iPhone客户端,https://weibo.com/5829809500?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#好孩子​,啵啵d猫头,今天07:52 来自王一博的小摩托,https://weibo.com/6657476229?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#yq最开始的时候缺口罩他捐口罩，河南水灾他又捐💰又捐物资还亲自去救灾，这次上海yq最缺的就是生活物资，他捐了物资。做公益一直是踏踏实实的，他知道别人目前最缺的是什么，他从来都是在做最正确的事。我们是#正能量艺人王一博#的粉丝。​,水洗青空,今天07:52 来自iPhone客户端,https://weibo.com/7300513396?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#wyb#正能量艺人王一博#不忘初心，感恩同行，与正能量艺人王一博一起，将爱传递。@UNIQ-王一博​,TTI-YIBO,今天07:52 来自王一博超话,https://weibo.com/3225348402?refer_flag=1001030103_
#王一博##王一博给上海捐赠防疫物资#希望需要帮助的人都能得到真正的帮助，也相信好人有好报。,水中雪月33073,今天07:52 来自RedmiK30全速热爱,https://weibo.com/6776037876?refer_flag=1001030103_
#王一博给上海捐赠防疫物资##王一博#只做不说，王一博好样的！,诉说-你我,今天07:52 来自RedmiK30Pro变焦版,https://weibo.com/5787230855?refer_flag=1001030103_
王一博#王一博给上海捐赠防疫物资#你说过想做对社会有用的人，让流量配得上正能量！这个时候的王一博才是最酷最帅的！他从不因别人的恶意诋毁而放弃自己的坚持！又一次在这个疫情来临的时候施以援手！他不是说说而已，而是踏踏实实的做，用心的做！坚持的做！@UNIQ-王一博你是我们的盖​展开c,柠那个檬汁,今天07:52 来自王一博超话,https://weibo.com/5455797276?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#昨天看到这个消息真的一点都不惊讶，王一博就是这样一个又酷潮又心善的男孩​,ai小黄猫,今天07:52 来自Android,https://weibo.com/7583012745?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#谢谢一博，真的好感动啊！做善事积善缘，希望你一直平安喜乐，也希望上海疫情早日结束！​,胡作非为的胡hu,今天07:52 来自王一博的小摩托,https://weibo.com/2013140917?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#宝贝真棒！,安安要努力挣钱-,今天07:52,https://weibo.com/6404226696?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#用心守沪,啵丝国的小白,今天07:52 来自微博极速版,https://weibo.com/1169997490?refer_flag=1001030103_
#王一博给上海捐赠防疫物资##王一博#只做不说，王一博好样的！,诉说-你我,今天07:52 来自RedmiK30Pro变焦版,https://weibo.com/5787230855?refer_flag=1001030103_
#王一博无名#🦁#王一博冰雨火#🦁#青年演员王一博#🦁#王一博给上海捐赠防疫物资#🦁#正能量艺人王一博#🦁#王一博平安喜乐#🦁#王一博z世代icon#🦁#王一博舞台爆发力#💚#王一博酷盖#王一博，炸裂舞台的霸气凛然，傲然驭世的王者风范，皆源于——茹苦，甘之若饴💚@UNIQ-王一博,CarCar85,今天07:52 来自小米手机,https://weibo.com/7311532811?refer_flag=1001030103_
王一博#王一博给上海捐赠防疫物资#王一博这人真能处，能把消毒防护物资在这时候直接送到那种不怎么受关注的老旧小区可见王一博是真的很用心，上次也看到王一博的粉丝把物资直接送到了上海，这样的人真的值得好好夸一夸，正能量，活该他红，毕竟这样心地善良，积极向上，又聪明心细的人我做不到​展开c,王家糖糖3,今天07:52 来自王一博超话,https://weibo.com/7513819643?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#​,今天不去幼儿园en,今天07:52 来自RedmiNote11Pro,https://weibo.com/6078918913?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#wyb#正能量艺人王一博#我的盖世英雄永远都是做的比说的还要多王一博你做到了，让流量配得上正能量@UNIQ-王一博​,有钱哥哥的啵啵85,今天07:52 来自iPhone客户端,https://weibo.com/6219344213?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#wyb#王一博#他说要做一个对社会有帮助的人，他做到了，永远是只做不说@UNIQ-王一博#正能量艺人王一博#王一博​,我心中有85,今天07:52 来自王一博超话,https://weibo.com/7364379488?refer_flag=1001030103_
//@健康平安快乐ya:#王一博为上海捐赠防疫物资#作为正能量偶像，王一博一直在清醒中努力前行@UNIQ-王一博,酷盖博帝的小姐姐,今天07:52 来自nova5Pro人像超级夜景,https://weibo.com/6169753656?refer_flag=1001030103_
没有爱错人！#王一博给上海捐赠防疫物资#,liliwang915,今天07:52 来自iPhone客户端,https://weibo.com/3169540444?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#永远是轻描淡写的说，浓墨重彩的做，让流量配得上正能量，王一博，特别优秀#王一博#​,他是超级酷盖ya,今天07:52 来自RedmiNote11Pro+,https://weibo.com/7586336500?refer_flag=1001030103_
